Raw Tweets,Clean Tweets,Sentiment
Boston Scott on being drafted by the Saints: 'We've always been  - Official Site https://t.co/zVC4ocV7Uw,Boston Scott on being drafted by the Saints We ve always been Official Site,0.0
New Orleans Saints Draft Picks 2018: CB Kamrin Moore selected at 189th overall https://t.co/9uAAVNqZaH https://t.co/zma4zFqAZa,New Orleans Saints Draft Picks 2018 CB Kamrin Moore selected at 189th overall,0.06818181818181818
#Saints Sean Payton' reviews New Orleans Saints 2018 draft https://t.co/gKLweGsQyu #NFL,Saints Sean Payton reviews New Orleans Saints 2018 draft NFL,0.13636363636363635
WATCH: Michael Thomas shows off new workout video https://t.co/QnwMJK23th,WATCH Michael Thomas shows off new workout video,0.13636363636363635
WR Josh Smith has signed with the New Orleans Saints. 🍊 https://t.co/Qjo6bljvDu,WR Josh Smith has signed with the New Orleans Saints,0.13636363636363635
"""Saints Never Draft LSU Players"" Clapp-Back https://t.co/YvI3hsy3q8 https://t.co/nwMPWx5OrU",Saints Never Draft LSU Players Clapp Back,0.0
"Pick 125: Philadelphia Eagles (got from Baltimore Ravens and Tennessee Titans): Avonte Maddox
Pick 126: Atlanta Fal… https://t.co/dG8FlrksTJ",Pick 125 Philadelphia Eagles got from Baltimore Ravens and Tennessee Titans Avonte Maddox Pick 126 Atlanta Fal,0.0
New Orleans Saints @Saints Drew Brees https://t.co/4x5veb63Pa,New Orleans Saints Drew Brees,0.13636363636363635
"Marcus Davenport: A
Tre'Quon Smith: B

The rest of the #Saints #NFLDraft picks? Just check the link below!

https://t.co/vPG6P5xLfl",Marcus Davenport A Tre Quon Smith B The rest of the Saints NFLDraft picks Just check the link below,0.0
"""Saints Never Draft LSU Players"" Clapp-Back - via @dunnellz https://t.co/Xe1Ux2kfJR https://t.co/P2txHDxKCW",Saints Never Draft LSU Players Clapp Back via,0.0
"@alanaambrosio New Orleans Saints!!!!
#GoSaints 
Ou
Washington Redskins!!!
#HTTR",New Orleans Saints GoSaints Ou Washington Redskins HTTR,0.13636363636363635
"The #Saints draft tracker, now updated with all the picks, profiles, and grades! 

Overall thoughts on their… https://t.co/p01HrbyAbd",The Saints draft tracker now updated with all the picks profiles and grades Overall thoughts on their,0.0
I liked a @YouTube video https://t.co/ldm5iehlI0 New Orleans Saints || All Interceptions || 2017 Highlights “Forever”,I liked a video New Orleans Saints All Interceptions 2017 Highlights Forever,0.36818181818181817
"Payton reviews the #SaintsDraft:
Quotes -&gt; https://t.co/8txLHsu5fn
Video -&gt; https://t.co/0fdBa40TTO

#NFLDraft https://t.co/HyXk80Jupy",Payton reviews the SaintsDraft Quotes gt Video gt NFLDraft,0.0
Huge congrats to @Temple_FB star @Kirkwood_Five on being signed by the New Orleans Saints. Told his story last week… https://t.co/lGXagHGAVJ,Huge congrats to FB star Five on being signed by the New Orleans Saints Told his story last week,0.1787878787878788
Will Clapp on being drafted by the Saints: 'I was really hoping  - Official Site https://t.co/g3MYlqssDV,Will Clapp on being drafted by the Saints I was really hoping Official Site,0.2
Congrats to my guy @TommyMyers42 heading to the New Orleans Saints Camp. This one is special. #BreakOut,Congrats to my guy heading to the New Orleans Saints Camp This one is special BreakOut,0.24675324675324675
@alanaambrosio New Orleans Saints ⚜,New Orleans Saints,0.13636363636363635
"🚨❗️INTERVIEW ALERT❗️🚨

We are proud to announce that we will be talking to #VFL Colton Jumper (@jumper_53) tomorrow… https://t.co/D2JV7gkMLX",INTERVIEW ALERT We are proud to announce that we will be talking to VFL Colton Jumper 53 tomorrow,0.8
New Orleans #Saints players don't disappoint https://t.co/LVNj4AuhWD,New Orleans Saints players don t disappoint,0.13636363636363635
Triplett's New Orleans Saints' 2018 draft: Analysis for every pick https://t.co/8Dz3a7QrkZ,Triplett s New Orleans Saints 2018 draft Analysis for every pick,0.13636363636363635
TE Tommy Myers has been invited to rookie mini-camp with the New Orleans Saints #UConnFootball,TE Tommy Myers has been invited to rookie mini camp with the New Orleans Saints UConnFootball,0.13636363636363635
New Orleans Saints select Rick Leonard with No. 127 pick - https://t.co/ZYUnp8aqIc https://t.co/2CsE90P4mS,New Orleans Saints select Rick Leonard with No 127 pick,0.13636363636363635
Judd Invited to Camp with New Orleans Saints https://t.co/7WO9RZuqVG,Judd Invited to Camp with New Orleans Saints,0.13636363636363635
Former Tennessee WR Josh Smith signs free-agent deal with New Orleans Saints https://t.co/qqSb0PksdN,Former Tennessee WR Josh Smith signs free agent deal with New Orleans Saints,0.1787878787878788
